item_id	case_order	source_order	test_sample_index	task_id	target_token_index	target_token	generated_first_error	reference_token	source_rank	source_method_rank	source_ranking	source_token_index	source_token	alti_saliency	source_context	target_context	generated_completion_preview	reference_completion_preview	full_generated_code_path	full_reference_code_path	full_generated_completion_path	full_reference_completion_path	full_prompt_path	human_label	human_confidence	human_rationale
test90_t1677_s09	27	9	90	test90	1677	outer	outerColID	indexColID	9	9	alti_saliency	1443	 Include	0.005982	ational (). Output Cols )\n\n \t \t // [SOURCE: Include]  the  key  columns  in  the  output  columns .\n	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\n\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\n\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test90_t1677_s10	27	10	90	test90	1677	outer	outerColID	indexColID	10	10	alti_saliency	1400	 :=	0.005568	 * props .Rel ational  {\n \t rel ational [SOURCE: :=]  & join .lookup Props \n \tif  relational .Output	 returned <|im_end|> \n <|im_start|> assistant \n \t\t \t [TARGET:outer] Col ID  :=  lookup Expr Cols [n -	\n\t\t\touterColID := lookupExprCols[n-1-i]\n\t\t\tif !relational.OutputCols.Contains(outerColID) {\n\t\t\t\trelational	\n\t\t\tindexColID := join.Table.ColumnID(index.Column(i).Ordinal())\n\t\t\tif lookupExprCols.Contains(indexColID) {\n\t\t\t\trelational.OutputCols.Add(indexColID)\n\t\t\t}	spurious_correlation_results/human_annotation/full_code/test90/generated.go	spurious_correlation_results/human_annotation/full_code/test90/reference.go	spurious_correlation_results/human_annotation/full_code/test90/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test90/prompt.txt			
test91_t302_s01	28	1	91	test91	302	 m	m	len	1	1	alti_saliency	300	\tl	0.046206	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [SOURCE:\tl]  =  m .U ID .Size ()\n \t \tn	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\n\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\n\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s02	28	2	91	test91	302	 m	m	len	2	2	alti_saliency	228	func	0.042573	Pre conditions )  Size ()  n  int \n [SOURCE:func]  ( m  * Pre conditions )  Size ()	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\n\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\n\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s03	28	3	91	test91	302	 m	m	len	3	3	alti_saliency	223	 Size	0.028885	 complete  func  ( m  * Pre conditions ) [SOURCE: Size] ()  n  int \n func  ( m  *	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\n\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\n\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s04	28	4	91	test91	302	 m	m	len	4	4	alti_saliency	254	\tvar	0.028396	 {\n \t \treturn   0 \n \t }\n [SOURCE:\tvar]  l  int \n \t _  =  l \n	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\n\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\n\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s05	28	5	91	test91	302	 m	m	len	5	5	alti_saliency	216	 func	0.027849	 is  the  function  you  are  asked  to  complete [SOURCE: func]  ( m  * Pre conditions )  Size ()	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\n\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\n\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s06	28	6	91	test91	302	 m	m	len	6	6	alti_saliency	255	 l	0.021742	\t \treturn   0 \n \t }\n \tvar [SOURCE: l]  int \n \t _  =  l \n \tif	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\n\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\n\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s07	28	7	91	test91	302	 m	m	len	7	7	alti_saliency	235	 Size	0.021738	\n func  ( m  * Pre conditions ) [SOURCE: Size] ()  ( n  int )  {\n \tif  m	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\n\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\n\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s08	28	8	91	test91	302	 m	m	len	8	8	alti_saliency	265	.U	0.0216	\n \t _  =  l \n \tif  m [SOURCE:.U] ID  !=  nil  {  < M ID >	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\n\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\n\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s09	28	9	91	test91	302	 m	m	len	9	9	alti_saliency	113	/apimachinery	0.015451	" "" sort "";  "" k 8 s .io [SOURCE:/apimachinery] /pkg /api /resource "";  "" k 8 s"	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\n\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\n\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test91_t302_s10	28	10	91	test91	302	 m	m	len	10	10	alti_saliency	268	 nil	0.012859	 =  l \n \tif  m .U ID  != [SOURCE: nil]  {  < M ID >   \t }\n	<|im_end|> \n <|im_start|> assistant \n \t \tl  = [TARGET: m] .U ID .Size ()\n \t \tn  +=  	\n\t\tl = m.UID.Size()\n\t\tn += 1 + l + sovGenerated(uint64(l))	\n\t\tl = len(*m.UID)\n\t\tn += 1 + l + sovGenerated(uint64(l))	spurious_correlation_results/human_annotation/full_code/test91/generated.go	spurious_correlation_results/human_annotation/full_code/test91/reference.go	spurious_correlation_results/human_annotation/full_code/test91/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test91/prompt.txt			
test92_t1232_s01	29	1	92	test92	1232	\tpath	path	pathParam	1	1	alti_saliency	882	\tvar	0.02679	string ,  url .Values ,  error )  {\n [SOURCE:\tvar]  path Param  =  map [string ]string {\n \t	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tpath] ,  err  =  ur item plates .Exp and	"\n\t\tpath, err = uritemplates.Expand(""termvectors"", pathParam, s.client.config.URLTemplates.TermVector)\n\t} else {\n\t\tpath"	"\n\t\tpathParam[""id""] = s.id\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/{id}/_termvector"", pathParam)\n\t} else {\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/_termvector"", pathParam)"	spurious_correlation_results/human_annotation/full_code/test92/generated.go	spurious_correlation_results/human_annotation/full_code/test92/reference.go	spurious_correlation_results/human_annotation/full_code/test92/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/prompt.txt			
test92_t1232_s02	29	2	92	test92	1232	\tpath	path	pathParam	2	2	alti_saliency	884	Param	0.021742	" url .Values ,  error )  {\n \tvar  path [SOURCE:Param]  =  map [string ]string {\n \t \t """	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tpath] ,  err  =  ur item plates .Exp and	"\n\t\tpath, err = uritemplates.Expand(""termvectors"", pathParam, s.client.config.URLTemplates.TermVector)\n\t} else {\n\t\tpath"	"\n\t\tpathParam[""id""] = s.id\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/{id}/_termvector"", pathParam)\n\t} else {\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/_termvector"", pathParam)"	spurious_correlation_results/human_annotation/full_code/test92/generated.go	spurious_correlation_results/human_annotation/full_code/test92/reference.go	spurious_correlation_results/human_annotation/full_code/test92/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/prompt.txt			
test92_t1232_s03	29	3	92	test92	1232	\tpath	path	pathParam	3	3	alti_saliency	908	\tvar	0.018817	"""type "":    s .typ ,\n \t }\n [SOURCE:\tvar]  path  string \n \tvar  err  error \n\n \t"	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tpath] ,  err  =  ur item plates .Exp and	"\n\t\tpath, err = uritemplates.Expand(""termvectors"", pathParam, s.client.config.URLTemplates.TermVector)\n\t} else {\n\t\tpath"	"\n\t\tpathParam[""id""] = s.id\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/{id}/_termvector"", pathParam)\n\t} else {\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/_termvector"", pathParam)"	spurious_correlation_results/human_annotation/full_code/test92/generated.go	spurious_correlation_results/human_annotation/full_code/test92/reference.go	spurious_correlation_results/human_annotation/full_code/test92/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/prompt.txt			
test92_t1232_s04	29	4	92	test92	1232	\tpath	path	pathParam	4	4	alti_saliency	862	func	0.013394	 (( string ,  url .Values ,  error ))\n [SOURCE:func]  ( s  * Term vector Service )  build	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tpath] ,  err  =  ur item plates .Exp and	"\n\t\tpath, err = uritemplates.Expand(""termvectors"", pathParam, s.client.config.URLTemplates.TermVector)\n\t} else {\n\t\tpath"	"\n\t\tpathParam[""id""] = s.id\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/{id}/_termvector"", pathParam)\n\t} else {\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/_termvector"", pathParam)"	spurious_correlation_results/human_annotation/full_code/test92/generated.go	spurious_correlation_results/human_annotation/full_code/test92/reference.go	spurious_correlation_results/human_annotation/full_code/test92/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/prompt.txt			
test92_t1232_s05	29	5	92	test92	1232	\tpath	path	pathParam	5	5	alti_saliency	883	 path	0.012702	,  url .Values ,  error )  {\n \tvar [SOURCE: path] Param  =  map [string ]string {\n \t \t	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tpath] ,  err  =  ur item plates .Exp and	"\n\t\tpath, err = uritemplates.Expand(""termvectors"", pathParam, s.client.config.URLTemplates.TermVector)\n\t} else {\n\t\tpath"	"\n\t\tpathParam[""id""] = s.id\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/{id}/_termvector"", pathParam)\n\t} else {\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/_termvector"", pathParam)"	spurious_correlation_results/human_annotation/full_code/test92/generated.go	spurious_correlation_results/human_annotation/full_code/test92/reference.go	spurious_correlation_results/human_annotation/full_code/test92/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/prompt.txt			
test92_t1232_s06	29	6	92	test92	1232	\tpath	path	pathParam	6	6	alti_saliency	72	elastic	0.012526	: github .com / ol iv ere / [SOURCE:elastic]  Below  is  the  code  repository :  github .com	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tpath] ,  err  =  ur item plates .Exp and	"\n\t\tpath, err = uritemplates.Expand(""termvectors"", pathParam, s.client.config.URLTemplates.TermVector)\n\t} else {\n\t\tpath"	"\n\t\tpathParam[""id""] = s.id\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/{id}/_termvector"", pathParam)\n\t} else {\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/_termvector"", pathParam)"	spurious_correlation_results/human_annotation/full_code/test92/generated.go	spurious_correlation_results/human_annotation/full_code/test92/reference.go	spurious_correlation_results/human_annotation/full_code/test92/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/prompt.txt			
test92_t1232_s07	29	7	92	test92	1232	\tpath	path	pathParam	7	7	alti_saliency	852	URL	0.010823	 ( s  * Term vector Service )  build [SOURCE:URL] ()  (( string ,  url .Values ,  error	 are  returned <|im_end|> \n <|im_start|> assistant \n \t [TARGET:\tpath] ,  err  =  ur item plates .Exp and	"\n\t\tpath, err = uritemplates.Expand(""termvectors"", pathParam, s.client.config.URLTemplates.TermVector)\n\t} else {\n\t\tpath"	"\n\t\tpathParam[""id""] = s.id\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/{id}/_termvector"", pathParam)\n\t} else {\n\t\tpath, err = uritemplates.Expand(""/{index}/{type}/_termvector"", pathParam)"	spurious_correlation_results/human_annotation/full_code/test92/generated.go	spurious_correlation_results/human_annotation/full_code/test92/reference.go	spurious_correlation_results/human_annotation/full_code/test92/generated_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/reference_completion.txt	spurious_correlation_results/human_annotation/full_code/test92/prompt.txt			
